chr9	140118342	140118694
chr21	15918523	15918812
chr3	183723816	183724116
chr13	53383570	53383840
chr1	35324521	35324782
chr22	19843067	19843364
chr1	212208992	212209161
chr7	92465490	92465586
chr1	197116072	197116346
chr17	65362991	65363151
chr8	66555903	66556111
chr13	44453676	44453922
chr17	18759501	18759643
chr1	243418276	243418375
chr10	103824637	103824875
chr12	6875021	6875224
chr6	7107213	7107484
chr12	30908223	30908395
chr20	32700543	32700676
chr1	187061329	187061549
chr1	19229652	19229815
chr19	16295896	16296248
chr4	74088649	74088871
chr5	96211572	96211966
chr19	38916894	38917149
chrX	101187199	101187340
chr2	191879055	191879283
chr10	124913154	124913342
chr19	55850096	55850387
chr6	87865050	87865355
chr6	31670685	31670850
chr1	156390099	156390289
chr6	35436016	35436261
chr10	96953678	96953987
chr19	10216817	10217063
chr3	179322886	179323120
chr5	139126543	139126764
chr22	21356704	21356925
chr7	27208005	27208281
chr4	170581176	170581389
chr1	26633862	26634116
chr2	63816391	63816800
chr12	112124099	112124377
chr19	14062665	14062874
chr22	18120667	18120824
chr19	3505920	3506235
chr11	71790992	71791207
chr5	10250132	10250424
chr3	167452843	167452926
chr19	16940026	16940217
chr2	62132470	62132835
chr1	24525892	24526136
chr1	247242050	247242293
chr19	20607731	20607956
chr2	95691050	95691272
chr1	160681671	160681859
chr2	183731439	183731675
chr12	56497266	56497438
chr1	155715093	155715458
chr3	136471190	136471309
chr6	31671253	31671487
chr2	182170531	182170771
chr19	4153339	4153650
chr14	102606156	102606470
chr12	120966967	120967123
chr16	30546815	30546955
chr12	24715895	24716025
chr2	120124444	120124664
chr7	128095561	128095831
chr5	43019224	43019472
chr11	3862664	3862849
chr11	14913520	14913663
chr1	109234315	109234575
chr13	113623669	113623801
chr1	110881804	110882125
chr9	84304786	84304862
chr4	17812078	17812404
chr12	32112000	32112276
chr1	45672634	45672823
chr14	50319673	50319940
chr2	209130688	209130938
chr8	134072512	134072787
chr4	8160660	8160953
chr11	102979806	102980082
chr6	150039643	150039890
chr15	68132286	68132414
chr15	84115777	84116000
chr19	49375592	49375808
chr9	95726183	95726410
chr22	19513267	19513470
chr4	47465705	47465917
chr17	7516903	7517088
chr9	2021720	2022015
chr1	112297751	112297998
chr7	91763165	91763284
chr10	27531354	27531448
chr14	32030377	32030634
chr1	118147774	118147904
chr1	22352307	22352614
chr12	58329746	58330029
chr17	7210596	7210944
chr16	28833790	28833961
chr1	174967650	174967871
chr1	224370071	224370335
chr19	572135	572409
chr2	27273530	27273731
chr8	98290362	98290626
chr15	43622298	43622557
chr10	103113508	103113801
chr10	94334244	94334393
chr19	51858118	51858433
chr17	4735931	4736079
chr18	268349	268576
chr4	71553893	71554311
chr12	54653540	54653765
chr15	75918642	75918867
chr5	131992015	131992315
chr13	46626742	46626855
chr4	87375039	87375233
chr12	15114496	15114810
chr8	30013245	30013507
chr4	174255415	174255651
chr14	105952071	105952543
chr9	89563495	89563655
chr19	35224830	35224989
chr9	15552004	15552182
chr1	204485216	204485447
chr9	125027950	125028113
chr11	66024557	66024973
chr4	48136322	48136456
chr3	119182633	119182879
chr11	36619713	36619979
chr16	67998626	67998896
chr7	30519044	30519284
chr3	48955756	48955924
chr10	127408605	127408775
chr2	33700887	33701050
chr5	67584017	67584330
chrX	147581906	147582152
chr1	20987857	20987996
chr14	20923476	20923674
chr3	172241794	172241969
chr18	54318605	54318803
chr15	43802674	43803045
chr17	7761133	7761454
chr4	56212001	56212336
chr2	7005877	7006230
chr21	22370220	22370355
chr2	113191152	113191426
chr1	145437481	145437814
chr6	167041473	167041696
chr12	133562546	133562727
chr13	49550094	49550340
chr2	187350264	187350722
chr15	65117685	65117895
chr1	26644144	26644471
chr3	150996437	150996563
chr9	100685755	100685884
chr1	84465239	84465461
chr19	3572651	3572930
chrX	118603557	118603740
chr2	74734614	74734900
chr20	271281	271463
chr17	35969402	35969557
chr4	6270912	6271078
chr1	47185350	47185579
chr6	16238326	16238486
chr14	75468960	75469103
chr17	71227567	71227654
chrX	40943897	40944074
chrX	47695448	47695726
chr3	169489853	169490013
chr20	34330237	34330448
chr22	35695210	35695470
chr18	32869616	32869998
chr1	156736867	156737128
chr20	17663433	17663644
chr1	204328887	204329099
chr17	21029301	21029498
chr13	46756505	46756773
chr19	19303892	19304194
chr5	145582757	145583298
chr19	52772769	52772951
chr17	44896716	44896811
chr1	183441070	183441340
chr4	177240404	177240639
chr8	67579488	67579600
chr7	7758945	7759256
chr17	47438720	47438874
chr1	155051023	155051137
chr15	92936397	92936650
chr19	19249338	19249551
chr15	65426445	65426545
chr1	167523132	167523457
chr8	2586747	2586997
chr13	50017288	50017440
chr17	19881540	19881768
chr8	49834581	49834806
chr1	231114864	231115166
chr2	88927794	88928042
chr1	144932616	144932941
chr19	8579107	8579287
chr3	190231203	190231470
chr4	77997637	77997783
chr7	148844028	148844231
chr12	9435947	9436108
chr5	94982229	94982455
chr11	14542178	14542468
chr8	17105088	17105261
chr17	38136216	38136466
chr14	59951192	59951351
chr19	39322307	39322531
chr5	173314499	173314779
chr4	775762	775941
chr10	105678375	105678568
chr2	101868371	101868605
chr1	171711833	171711954
chr9	139876480	139876772
chr19	58892668	58892936
chr19	19779110	19779255
chr3	98312435	98312789
chr4	144434514	144434878
chr5	75698191	75698474
chr6	112407934	112407983
chr7	30633949	30634249
chr4	164088020	164088185
chr6	53213699	53213886
chr1	145507547	145507707
chr14	61448125	61448385
chr3	196594125	196594285
chr1	113615226	113615448
chr4	110224240	110224502
chr13	111806541	111806845
chr12	107168995	107169252
chr4	331365	331651
chr11	62358986	62359357
chr10	35483923	35484111
chr11	72145650	72145904
chr19	39341205	39341579
chr10	17272591	17272776
chr19	19030280	19030445
chr4	170534386	170534653
chr3	89156670	89156831
chr19	56904860	56905024
chr16	30394020	30394381
chr6	26104051	26104304
chr3	108541465	108541640
chr6	26660371	26660477
chr11	82867251	82867420
chr13	21277334	21277550
chr22	40859396	40859603
chr2	176866983	176867291
chr6	27841501	27841747
chr17	74722886	74723174
chr19	42724184	42724575
chr1	229478916	229479289
chr3	108476394	108476731
chr12	15942540	15942647
chr11	78140818	78141065
chr7	63774084	63774385
chr6	30584729	30584969
chr6	26204826	26205027
chr9	34376867	34377176
chr6	149806464	149806643
chr10	18689326	18689674
chr10	43134268	43134423
chr19	19976459	19976684
chr6	116575218	116575557
chr2	175499269	175499534
chr9	19103072	19103408
chr20	26189887	26190151
chr21	40817095	40817267
chr11	10477360	10477628
chr12	46384693	46384980
chr5	115177574	115177863
chr3	37216341	37216461
chr17	899726	899951
chr1	100503498	100503746
chr2	54558029	54558219
chr15	45003175	45003500
chr9	37079387	37079528
chr4	17811377	17811671
chr16	90088888	90089173
chr6	32122881	32123033
chr6	26285488	26285722
chr4	175444500	175444729
chr5	176943935	176944285
chr11	121163327	121163473
chr13	50656012	50656219
chr19	11850164	11850383
chr11	10879449	10879691
chr5	35856856	35857094
chr9	33474162	33474317
